,site_name,nuts3_code,cluster,geometry,aidres_sector_name,production_route_name,prod_cap,prod_rate,utilization_rate,product_name,electricity_[gj/t] ton,alternative_fuel_mixture_[gj/t] ton,biomass_[gj/t] ton,biomass_waste_[gj/t] ton,coal_[gj/t] ton,coke_[gj/t] ton,crude_oil_[gj/t] ton,hydrogen_[gj/t] ton,methanol_[gj/t] ton,ammonia_[gj/t] ton,naphtha_[gj/t] ton,natural_gas_[gj/t] ton,plastic_mix_[gj/t] ton,sector_name,total_energy,Direct CO2 emissions (t)
389,"Foresa, Indutrias Químicas del Noroeste, S.A.U. - Caldas de Reyes",ES114,-1,POINT (-8.64883 42.59875),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
390,"INOVYN ESPAÑA, S.L. - Martorell",ES511,-1,POINT (1.9197 41.485974),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
391,"INOVYN ESPAÑA, S.L. - Martorell",ES511,-1,POINT (1.9197 41.485974),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
392,"INOVYN ESPAÑA, S.L. - Martorell",ES511,-1,POINT (1.9197 41.485974),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
393,"SOLVAY SOLUTIONS ESPAÑA, S.L. - Blanes",ES512,-1,POINT (2.770943 41.67496),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
394,"SOLVAY SOLUTIONS ESPAÑA, S.L. - Blanes",ES512,-1,POINT (2.770943 41.67496),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
395,"SOLVAY SOLUTIONS ESPAÑA, S.L. - Blanes",ES512,-1,POINT (2.770943 41.67496),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
396,"Dow Chemical Iberica, SL - La Pobla de Mafumet (Tarragona)",ES514,13,POINT (1.231754 41.17611),Chemical,cracker,675,675,100,chemical-olefins,19028200.8818025,0,15128033.09805,0,0,0,0,1434510.7311599995,10291981.342792498,0,5749823.837609999,0,0,Chemical,51648089.83591499,15539.944499999996
397,"Dow Chemical Iberica, SL - La Pobla de Mafumet (Tarragona)",ES514,13,POINT (1.231754 41.17611),Chemical,polymers,700,700,100,chemical-PE,434325.50000000006,0,0,0,0,0,0,111751.5,0,0,0,0,0,Chemical,546077,0
398,"Repsol Química, SA - El Morell (Tarragona)",ES514,13,POINT (1.221948 41.190748),Chemical,cracker,702,702,100,chemical-olefins,19789328.9170746,0,15733154.421972001,0,0,0,0,1491891.1604063998,10703660.596504198,0,5979816.791114399,0,0,Chemical,53714013.4293516,16161.542279999996
399,"Repsol Química, SA - El Morell (Tarragona)",ES514,13,POINT (1.221948 41.190748),Chemical,cracker,361.6363636,361.6363636,100,chemical-olefins,10194502.774437582,0,8104958.337776658,0,0,0,0,768549.9916472288,5514006.973402258,0,3080511.6799612986,0,0,Chemical,27670855.400216915,8325.642991890101
400,"Repsol Química, SA - El Morell (Tarragona)",ES514,13,POINT (1.221948 41.190748),Chemical,cracker,1063.636364,1063.636364,100,chemical-olefins,29983831.702788148,0,23838112.76871342,0,0,0,0,2260441.1529037086,16217667.576005409,0,9060328.474483002,0,0,Chemical,81384868.86017478,24487.18528109895
401,"Repsol Química, SA - El Morell (Tarragona)",ES514,13,POINT (1.221948 41.190748),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
402,"Repsol Química, SA - El Morell (Tarragona)",ES514,13,POINT (1.221948 41.190748),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
403,"Ube Corporation Europe, S.A.U. - Castellón (Castellón)",ES522,-1,POINT (-0.005124 39.956682),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
404,"Ube Corporation Europe, S.A.U. - Castellón (Castellón)",ES522,-1,POINT (-0.005124 39.956682),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
405,"Ube Corporation Europe, S.A.U. - Castellón (Castellón)",ES522,-1,POINT (-0.005124 39.956682),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
406,"Forestal del Atlántico, S.A - Mugardos (A Coruña)",ES111,-1,POINT (-8.234058 43.461296),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
407,"Forestal del Atlántico, S.A - Mugardos (A Coruña)",ES111,-1,POINT (-8.234058 43.461296),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
408,"Forestal del Atlántico, S.A - Mugardos (A Coruña)",ES111,-1,POINT (-8.234058 43.461296),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
409,Cepsa Química S.A - Palos de la Frontera (Huelva),ES615,-1,POINT (-6.895426 37.228894),Chemical,organic synthesis,1600,1600,100,chemical-PEA,7868008.000000001,0,0,0,0,0,0,6911744.000000001,0,0,0,0,0,Chemical,14779752.000000002,0
410,"Indorama Ventures Química, S.L.U. - San Roque (Cádiz)",ES612,-1,POINT (-5.41428 36.20241),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
411,"Indorama Ventures Química, S.L.U. - San Roque (Cádiz)",ES612,-1,POINT (-5.41428 36.20241),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
412,"Indorama Ventures Química, S.L.U. - San Roque (Cádiz)",ES612,-1,POINT (-5.41428 36.20241),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
413,Cepsa Química S.A - San Roque  (Cádiz),ES612,-1,POINT (-5.385776 36.181181),Chemical,polymers,600,600,100,chemical-PE,372279.00000000006,0,0,0,0,0,0,95786.99999999999,0,0,0,0,0,Chemical,468066.00000000006,0
414,"Repsol Química, SA - Puertollano  (Ciudad Real)",ES422,-1,POINT (-4.06108 38.676775),Chemical,cracker,102,102,100,chemical-olefins,2875372.5776946,0,2286013.890372,0,0,0,0,216770.51048639996,1555232.7362441998,0,868862.2687943998,0,0,Chemical,7804600.241871599,2348.258279999999
415,"Repsol Química, SA - Puertollano  (Ciudad Real)",ES422,-1,POINT (-4.06108 38.676775),Chemical,cracker,52.54545455,52.54545455,100,chemical-olefins,1481252.5401526268,0,1177643.519384418,0,0,0,0,111669.65692689635,801180.5005587426,0,447595.71426613745,0,0,Chemical,4020551.6400998347,1209.7088110137365
416,"Repsol Química, SA - Puertollano  (Ciudad Real)",ES422,-1,POINT (-4.06108 38.676775),Chemical,cracker,154.5454545,154.5454545,100,chemical-olefins,4356625.11643773,0,3463657.408635823,0,0,0,0,328440.16730703623,2356413.2360405736,0,1316457.9826346245,0,0,Chemical,11825151.87814565,3557.967089862629
417,"Repsol Química, SA - Puertollano  (Ciudad Real)",ES422,-1,POINT (-4.06108 38.676775),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
418,"Repsol Química, SA - Puertollano  (Ciudad Real)",ES422,-1,POINT (-4.06108 38.676775),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
419,"Ercros, S.A. - Vila-Seca  (Tarragona)",ES514,13,POINT (1.160828 41.10525),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
420,"Ercros, S.A. - Vila-Seca  (Tarragona)",ES514,13,POINT (1.160828 41.10525),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
421,"Ercros, S.A. - Vila-Seca  (Tarragona)",ES514,13,POINT (1.160828 41.10525),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
422,"Indústrias Químicas del Óxido de Etileno, S.A. - La Canoja (Tarragona)",ES514,13,POINT (1.191136 41.110286),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
423,"Ercros, S.A. - Almufasses  (Valencia)",ES523,-1,POINT (-0.408656 39.323827),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
424,"Ercros, S.A. - Almufasses  (Valencia)",ES523,-1,POINT (-0.408656 39.323827),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
425,"Ercros, S.A. - Almufasses  (Valencia)",ES523,-1,POINT (-0.408656 39.323827),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
426,Kemira Chemicals Oy - Oulu,FI1D9,-1,POINT (25.43993 65.00346),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
427,Kemira Chemicals Oy - Oulu,FI1D9,-1,POINT (25.43993 65.00346),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
428,Kemira Chemicals Oy - Oulu,FI1D9,-1,POINT (25.43993 65.00346),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
429,VERSALIS FRANCE SAS - Mardyck,FRE11,2,POINT (2.305366 51.030968),Chemical,cracker,380,380,100,chemical-olefins,10712172.348273998,0,8516522.33668,0,0,0,0,807576.4116159998,5794004.311497999,0,3236937.864135999,0,0,Chemical,29075961.685404,8748.413199999997
430,VERSALIS FRANCE SAS - Mardyck,FRE11,2,POINT (2.305366 51.030968),Chemical,cracker,475,475,100,chemical-olefins,13390215.4353425,0,10645652.920850001,0,0,0,0,1009470.5145199997,7242505.389372499,0,4046172.3301699995,0,0,Chemical,36344952.106755,10935.516499999996
431,EDF SA - MELLE,FRI33,-1,POINT (-0.13396 46.21907),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
432,EDF SA - MELLE,FRI33,-1,POINT (-0.13396 46.21907),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
433,EDF SA - MELLE,FRI33,-1,POINT (-0.13396 46.21907),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
434,BIOENERGIE DU SUD-OUEST - Arance,FRI15,-1,POINT (-0.650587 43.410475),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
435,BIOENERGIE DU SUD-OUEST - Arance,FRI15,-1,POINT (-0.650587 43.410475),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
436,BIOENERGIE DU SUD-OUEST - Arance,FRI15,-1,POINT (-0.650587 43.410475),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
437,ARKEMA FRANCE - Lacq,FRI15,-1,POINT (-0.624819 43.406508),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
438,ARKEMA FRANCE - Lacq,FRI15,-1,POINT (-0.624819 43.406508),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
439,ARKEMA FRANCE - Lacq,FRI15,-1,POINT (-0.624819 43.406508),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
440,ARKEMA FRANCE - Orthez,FRI15,-1,POINT (-0.677595 43.438777),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
441,ARKEMA FRANCE - Orthez,FRI15,-1,POINT (-0.677595 43.438777),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
442,ARKEMA FRANCE - Orthez,FRI15,-1,POINT (-0.677595 43.438777),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
443,ELKEM SILICONES FRANCE SAS - Saint Fons Cedex,FRK26,14,POINT (4.846628 45.688093),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
444,ELKEM SILICONES FRANCE SAS - Salaise Sur Sanne,FRK24,-1,POINT (4.795868 45.36045),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
445,KEM ONE - LAVERA,FRL04,1,POINT (5.021763 43.382732),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
446,KEM ONE - LAVERA,FRL04,1,POINT (5.021763 43.382732),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
447,KEM ONE - LAVERA,FRL04,1,POINT (5.021763 43.382732),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
448,KEM ONE - St FONS,FRK26,14,POINT (4.846475 45.700703),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
449,KEM ONE - St FONS,FRK26,14,POINT (4.846475 45.700703),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
450,KEM ONE - St FONS,FRK26,14,POINT (4.846475 45.700703),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
451,SNF SAS - Andrézieux-Bouthéon,FRK25,-1,POINT (4.310327 45.536384),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
452,SNF SAS - Andrézieux-Bouthéon,FRK25,-1,POINT (4.310327 45.536384),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
453,SNF SAS - Andrézieux-Bouthéon,FRK25,-1,POINT (4.310327 45.536384),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
454,SOLVAY OPERATIONS FRANCE - TAVAUX Cedex,FRC22,-1,POINT (5.413232 47.05697),Chemical,organic synthesis,360,360,100,chemical-PEA,1770301.8000000003,0,0,0,0,0,0,1555142.4,0,0,0,0,0,Chemical,3325444.2,0
455,SOLVAY OPERATIONS FRANCE - TAVAUX Cedex,FRC22,-1,POINT (5.413232 47.05697),Chemical,polymers,260,260,100,chemical-PE,161320.90000000002,0,0,0,0,0,0,41507.69999999999,0,0,0,0,0,Chemical,202828.6,0
456,INOVYN FRANCE SAS - TAVAUX Cedex,FRC22,-1,POINT (5.41321 47.05698),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
457,OXOCHIMIE - Lavera,FRL04,1,POINT (5.01303 43.383213),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
458,NOVAPEX - Roussillon,FRK24,-1,POINT (4.793989 45.350487),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
459,NOVAPEX - Roussillon,FRK24,-1,POINT (4.793989 45.350487),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
460,NOVAPEX - Roussillon,FRK24,-1,POINT (4.793989 45.350487),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
461,INEOS DERIVATIVES LAVERA SAS - Lavéra,FRL04,1,POINT (5.01294 43.38313),Chemical,cracker,960.2875,960.2875,100,chemical-olefins,27070434.747087285,0,21521868.272064727,0,0,0,0,2040804.0351834195,14641868.198099041,0,8179976.234753944,0,0,Chemical,73477059.36045368,22107.873265249993
462,INEOS DERIVATIVES LAVERA SAS - Lavéra,FRL04,1,POINT (5.01294 43.38313),Chemical,polymers,1039.713,1039.713,100,chemical-PE,645105.526545,0,0,0,0,0,0,165984.98188499996,0,0,0,0,0,Chemical,811090.5084299999,0
463,FORESA FRANCE SAS - Ambares et Lagrave,FRI12,-1,POINT (-0.522718 44.925132),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
464,FORESA FRANCE SAS - Ambares et Lagrave,FRI12,-1,POINT (-0.522718 44.925132),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
465,FORESA FRANCE SAS - Ambares et Lagrave,FRI12,-1,POINT (-0.522718 44.925132),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
466,TOTAL PETROCHEMICALS FRANCE - Saint Avold Cedex,FRF33,-1,POINT (6.706938 49.143192),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
467,POLYCHIM INDUSTRIE - Loon Plage,FRE11,2,POINT (2.241466 51.034957),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
468,POLYCHIM INDUSTRIE - Loon Plage,FRE11,2,POINT (2.241466 51.034957),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
469,POLYCHIM INDUSTRIE - Loon Plage,FRE11,2,POINT (2.241466 51.034957),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
470,ARKEMA FRANCE - JARRIE,FRK24,-1,POINT (5.736054 45.087009),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
471,ARKEMA FRANCE - JARRIE,FRK24,-1,POINT (5.736054 45.087009),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
472,ARKEMA FRANCE - JARRIE,FRK24,-1,POINT (5.736054 45.087009),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
473,ARKEMA FRANCE - PIERRE BENITE Cedex,FRK26,14,POINT (4.825822 45.707784),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
474,ARKEMA FRANCE - PIERRE BENITE Cedex,FRK26,14,POINT (4.825822 45.707784),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,213450.09734588998,0,0,0,0,0,0,187507.74397152,0,0,0,0,0,Chemical,400957.84131741,0
475,ARKEMA FRANCE - PIERRE BENITE Cedex,FRK26,14,POINT (4.825822 45.707784),Chemical,polymers,47.165769,47.165769,100,chemical-PE,29264.708862585,0,0,0,0,0,0,7529.7791920049995,0,0,0,0,0,Chemical,36794.48805459,0
476,AIR LIQUIDE FRANCE INDUSTRIE - SAINT-FONS,FRK26,14,POINT (4.846166 45.68452),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,1228029.6249417874,0,976323.1388455612,0,0,0,0,92579.51847912745,664217.1830540447,0,371078.38279835775,0,0,Chemical,3333230.7549272785,1002.9068083993997
