,site_name,nuts3_code,cluster,geometry,aidres_sector_name,production_route_name,prod_cap,prod_rate,utilization_rate,product_name,electricity_[gj/t] ton,alternative_fuel_mixture_[gj/t] ton,biomass_[gj/t] ton,biomass_waste_[gj/t] ton,coal_[gj/t] ton,coke_[gj/t] ton,crude_oil_[gj/t] ton,hydrogen_[gj/t] ton,methanol_[gj/t] ton,ammonia_[gj/t] ton,naphtha_[gj/t] ton,natural_gas_[gj/t] ton,plastic_mix_[gj/t] ton,sector_name,total_energy,Direct CO2 emissions (t)
360,Momentive Performance Materials GmbH - Leverkusen,DEA24,12,POINT (7.01922 51.045925),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
361,Momentive Performance Materials GmbH - Leverkusen,DEA24,12,POINT (7.01922 51.045925),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
362,Momentive Performance Materials GmbH - Leverkusen,DEA24,12,POINT (7.01922 51.045925),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
363,Jackon GmbH - Wismar,DE80M,-1,POINT (11.44913 53.910285),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
364,Jackon GmbH - Wismar,DE80M,-1,POINT (11.44913 53.910285),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
365,Jackon GmbH - Wismar,DE80M,-1,POINT (11.44913 53.910285),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
366,Celanese Production Germany GmbH & Co. KG - Oberhausen,DEA17,21,POINT (6.798279 51.525344),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
367,FoamPartner Germany GmbH - Duderstadt,DE91C,-1,POINT (10.236418 51.516227),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
368,Trinseo Deutschland GmbH - Schkopau,DEE0B,11,POINT (11.971405 51.395869),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
369,LANXESS Deutschland GmbH - Köln,DEA14,-1,POINT (6.65706 51.37384),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
370,Vinnolit GmbH & Co. KG - Burghausen,DE214,9,POINT (12.840594 48.177033),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
371,Vinnolit GmbH & Co. KG - Merkenich,DEA23,12,POINT (6.950412 51.02164),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
372,Vinnolit Schkopau GmbH - Schkopau,DEE0B,11,POINT (11.974406 51.390339),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
373,Henkel AG & Co. KGaA - Düsseldorf,DEA11,-1,POINT (6.837402 51.176269),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
374,Henkel AG & Co. KGaA - Düsseldorf,DEA11,-1,POINT (6.837402 51.176269),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
375,Henkel AG & Co. KGaA - Düsseldorf,DEA11,-1,POINT (6.837402 51.176269),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
376,Dow Olefinverbund GmbH - Boehlen,DED52,-1,POINT (12.387038 51.200695),Chemical,polymers,3365,3365,100,chemical-PE,1656589.5,0,0,0,0,0,0,20089.05,0,0,0,977465.2000000001,0,Chemical,2707983.75,53840
377,"SABIC Innovative Plastics España, S. Com. por A. - Cartagena (Murcia)",ES620,-1,POINT (-1.099456 37.706219),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
378,"Dynasol Elastómeros, S.A.U. - Marina de Cudeyo",ES130,-1,POINT (-3.77287 43.42035),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
379,"Dynasol Elastómeros, S.A.U. - Marina de Cudeyo",ES130,-1,POINT (-3.77287 43.42035),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
380,"Dynasol Elastómeros, S.A.U. - Marina de Cudeyo",ES130,-1,POINT (-3.77287 43.42035),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
381,"BASF Sonatrach Propanchem, S.A. Planta PDH - Tarragona",ES514,13,POINT (1.178207 41.11091),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
382,"BASF Sonatrach Propanchem, S.A. Planta PDH - Tarragona",ES514,13,POINT (1.178207 41.11091),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
383,"BASF Sonatrach Propanchem, S.A. Planta PDH - Tarragona",ES514,13,POINT (1.178207 41.11091),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
384,"Adisseo España, S.A. - Burgos",ES412,-1,POINT (-3.738184 42.373704),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
385,"Adisseo España, S.A. - Burgos",ES412,-1,POINT (-3.738184 42.373704),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
386,"Adisseo España, S.A. - Burgos",ES412,-1,POINT (-3.738184 42.373704),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
387,"Foresa, Indutrias Químicas del Noroeste, S.A.U. - Caldas de Reyes",ES114,-1,POINT (-8.64883 42.59875),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
388,"Foresa, Indutrias Químicas del Noroeste, S.A.U. - Caldas de Reyes",ES114,-1,POINT (-8.64883 42.59875),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
389,"Foresa, Indutrias Químicas del Noroeste, S.A.U. - Caldas de Reyes",ES114,-1,POINT (-8.64883 42.59875),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
390,"INOVYN ESPAÑA, S.L. - Martorell",ES511,-1,POINT (1.9197 41.485974),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
391,"INOVYN ESPAÑA, S.L. - Martorell",ES511,-1,POINT (1.9197 41.485974),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
392,"INOVYN ESPAÑA, S.L. - Martorell",ES511,-1,POINT (1.9197 41.485974),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
393,"SOLVAY SOLUTIONS ESPAÑA, S.L. - Blanes",ES512,-1,POINT (2.770943 41.67496),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
394,"SOLVAY SOLUTIONS ESPAÑA, S.L. - Blanes",ES512,-1,POINT (2.770943 41.67496),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
395,"SOLVAY SOLUTIONS ESPAÑA, S.L. - Blanes",ES512,-1,POINT (2.770943 41.67496),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
396,"Dow Chemical Iberica, SL - La Pobla de Mafumet (Tarragona)",ES514,13,POINT (1.231754 41.17611),Chemical,cracker,675,675,100,chemical-olefins,716654.2499999999,0,0,0,0,0,0,0,0,0,40854226.5,0,0,Chemical,42223605.75,652725
397,"Dow Chemical Iberica, SL - La Pobla de Mafumet (Tarragona)",ES514,13,POINT (1.231754 41.17611),Chemical,polymers,700,700,100,chemical-PE,344610,0,0,0,0,0,0,4178.999999999999,0,0,0,203336,0,Chemical,563325,11200.000000000002
398,"Repsol Química, SA - El Morell (Tarragona)",ES514,13,POINT (1.221948 41.190748),Chemical,cracker,702,702,100,chemical-olefins,745320.4199999999,0,0,0,0,0,0,0,0,0,42488395.559999995,0,0,Chemical,43912549.98,678834.0000000001
399,"Repsol Química, SA - El Morell (Tarragona)",ES514,13,POINT (1.221948 41.190748),Chemical,cracker,361.6363636,361.6363636,100,chemical-olefins,383952.943597756,0,0,0,0,0,0,0,0,0,21887961.346890006,0,0,Chemical,22621616.654088963,349702.36360120005
400,"Repsol Química, SA - El Morell (Tarragona)",ES514,13,POINT (1.221948 41.190748),Chemical,cracker,1063.636364,1063.636364,100,chemical-olefins,1129273.3640224398,0,0,0,0,0,0,0,0,0,64376356.931099914,0,0,Chemical,66534166.65911035,1028536.363988
401,"Repsol Química, SA - El Morell (Tarragona)",ES514,13,POINT (1.221948 41.190748),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
402,"Repsol Química, SA - El Morell (Tarragona)",ES514,13,POINT (1.221948 41.190748),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
403,"Ube Corporation Europe, S.A.U. - Castellón (Castellón)",ES522,-1,POINT (-0.005124 39.956682),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
404,"Ube Corporation Europe, S.A.U. - Castellón (Castellón)",ES522,-1,POINT (-0.005124 39.956682),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
405,"Ube Corporation Europe, S.A.U. - Castellón (Castellón)",ES522,-1,POINT (-0.005124 39.956682),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
406,"Forestal del Atlántico, S.A - Mugardos (A Coruña)",ES111,-1,POINT (-8.234058 43.461296),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
407,"Forestal del Atlántico, S.A - Mugardos (A Coruña)",ES111,-1,POINT (-8.234058 43.461296),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
408,"Forestal del Atlántico, S.A - Mugardos (A Coruña)",ES111,-1,POINT (-8.234058 43.461296),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
409,Cepsa Química S.A - Palos de la Frontera (Huelva),ES615,-1,POINT (-6.895426 37.228894),Chemical,organic synthesis,1600,1600,100,chemical-PEA,2073600,0,0,0,0,0,0,0,0,0,0,13061135.999999998,0,Chemical,15869135.999999998,734400
410,"Indorama Ventures Química, S.L.U. - San Roque (Cádiz)",ES612,-1,POINT (-5.41428 36.20241),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
411,"Indorama Ventures Química, S.L.U. - San Roque (Cádiz)",ES612,-1,POINT (-5.41428 36.20241),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
412,"Indorama Ventures Química, S.L.U. - San Roque (Cádiz)",ES612,-1,POINT (-5.41428 36.20241),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
413,Cepsa Química S.A - San Roque  (Cádiz),ES612,-1,POINT (-5.385776 36.181181),Chemical,polymers,600,600,100,chemical-PE,295380,0,0,0,0,0,0,3582,0,0,0,174288,0,Chemical,482850,9600
414,"Repsol Química, SA - Puertollano  (Ciudad Real)",ES422,-1,POINT (-4.06108 38.676775),Chemical,cracker,102,102,100,chemical-olefins,108294.41999999998,0,0,0,0,0,0,0,0,0,6173527.56,0,0,Chemical,6380455.9799999995,98634.00000000001
415,"Repsol Química, SA - Puertollano  (Ciudad Real)",ES422,-1,POINT (-4.06108 38.676775),Chemical,cracker,52.54545455,52.54545455,100,chemical-olefins,55788.0345502805,0,0,0,0,0,0,0,0,0,3180302.076638749,0,0,Chemical,3286901.565738879,50811.45454985001
416,"Repsol Química, SA - Puertollano  (Ciudad Real)",ES422,-1,POINT (-4.06108 38.676775),Chemical,cracker,154.5454545,154.5454545,100,chemical-olefins,164082.454497195,0,0,0,0,0,0,0,0,0,9353829.63361251,0,0,Chemical,9667357.542611206,149445.45450150003
417,"Repsol Química, SA - Puertollano  (Ciudad Real)",ES422,-1,POINT (-4.06108 38.676775),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
418,"Repsol Química, SA - Puertollano  (Ciudad Real)",ES422,-1,POINT (-4.06108 38.676775),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
419,"Ercros, S.A. - Vila-Seca  (Tarragona)",ES514,13,POINT (1.160828 41.10525),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
420,"Ercros, S.A. - Vila-Seca  (Tarragona)",ES514,13,POINT (1.160828 41.10525),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
421,"Ercros, S.A. - Vila-Seca  (Tarragona)",ES514,13,POINT (1.160828 41.10525),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
422,"Indústrias Químicas del Óxido de Etileno, S.A. - La Canoja (Tarragona)",ES514,13,POINT (1.191136 41.110286),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
423,"Ercros, S.A. - Almufasses  (Valencia)",ES523,-1,POINT (-0.408656 39.323827),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
424,"Ercros, S.A. - Almufasses  (Valencia)",ES523,-1,POINT (-0.408656 39.323827),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
425,"Ercros, S.A. - Almufasses  (Valencia)",ES523,-1,POINT (-0.408656 39.323827),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
426,Kemira Chemicals Oy - Oulu,FI1D9,-1,POINT (25.43993 65.00346),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
427,Kemira Chemicals Oy - Oulu,FI1D9,-1,POINT (25.43993 65.00346),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
428,Kemira Chemicals Oy - Oulu,FI1D9,-1,POINT (25.43993 65.00346),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
429,VERSALIS FRANCE SAS - Mardyck,FRE11,2,POINT (2.305366 51.030968),Chemical,cracker,380,380,100,chemical-olefins,403449.8,0,0,0,0,0,0,0,0,0,22999416.4,0,0,Chemical,23770326.2,367460.00000000006
430,VERSALIS FRANCE SAS - Mardyck,FRE11,2,POINT (2.305366 51.030968),Chemical,cracker,475,475,100,chemical-olefins,504312.24999999994,0,0,0,0,0,0,0,0,0,28749270.5,0,0,Chemical,29712907.75,459325.00000000006
431,EDF SA - MELLE,FRI33,-1,POINT (-0.13396 46.21907),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
432,EDF SA - MELLE,FRI33,-1,POINT (-0.13396 46.21907),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
433,EDF SA - MELLE,FRI33,-1,POINT (-0.13396 46.21907),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
434,BIOENERGIE DU SUD-OUEST - Arance,FRI15,-1,POINT (-0.650587 43.410475),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
435,BIOENERGIE DU SUD-OUEST - Arance,FRI15,-1,POINT (-0.650587 43.410475),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
436,BIOENERGIE DU SUD-OUEST - Arance,FRI15,-1,POINT (-0.650587 43.410475),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
437,ARKEMA FRANCE - Lacq,FRI15,-1,POINT (-0.624819 43.406508),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
438,ARKEMA FRANCE - Lacq,FRI15,-1,POINT (-0.624819 43.406508),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
439,ARKEMA FRANCE - Lacq,FRI15,-1,POINT (-0.624819 43.406508),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
440,ARKEMA FRANCE - Orthez,FRI15,-1,POINT (-0.677595 43.438777),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
441,ARKEMA FRANCE - Orthez,FRI15,-1,POINT (-0.677595 43.438777),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
442,ARKEMA FRANCE - Orthez,FRI15,-1,POINT (-0.677595 43.438777),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
443,ELKEM SILICONES FRANCE SAS - Saint Fons Cedex,FRK26,14,POINT (4.846628 45.688093),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
444,ELKEM SILICONES FRANCE SAS - Salaise Sur Sanne,FRK24,-1,POINT (4.795868 45.36045),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
445,KEM ONE - LAVERA,FRL04,1,POINT (5.021763 43.382732),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
446,KEM ONE - LAVERA,FRL04,1,POINT (5.021763 43.382732),Chemical,organic synthesis,43.406178,43.406178,100,chemical-PEA,56254.406687999995,0,0,0,0,0,0,0,0,0,0,354333.74631137995,0,Chemical,430511.58870137995,19923.435701999995
447,KEM ONE - LAVERA,FRL04,1,POINT (5.021763 43.382732),Chemical,polymers,47.165769,47.165769,100,chemical-PE,23219.708078699998,0,0,0,0,0,0,281.57964093,0,0,0,13700.71257912,0,Chemical,37956.65260275,754.652304
448,KEM ONE - St FONS,FRK26,14,POINT (4.846475 45.700703),Chemical,cracker,43.56271,43.56271,100,chemical-olefins,46250.96483410001,0,0,0,0,0,0,0,0,0,2636623.4389538,0,0,Chemical,2724999.5443579,42125.14057
