"solution_id","configuration_id","scenario_id","aidres_sector_id","horizon","electricity_[mwh/t]","electricity_[gj/t]","alternative_fuel_mixture_[gj/t]","biomass_[gj/t]","biomass_waste_[gj/t]","coal_[gj/t]","coke_[gj/t]","crude_oil_[gj/t]","hydrogen_[gj/t]","methanol_[gj/t]","ammonia_[gj/t]","naphtha_[gj/t]","natural_gas_[gj/t]","plastic_mix_[gj/t]","alternative_fuel_mixture_[t/t]","biomass_[t/t]","biomass_waste_[t/t]","coal_[t/t]","coke_[t/t]","crude_oil_[t/t]","hydrogen_[t/t]","methanol_[t/t]","ammonia_[t/t]","naphtha_[t/t]","natural_gas_[t/t]","plastic_mix_[t/t]","totex_[eur/t]","opex_var_[eur/t]","co2_allowance_[eur/t]","opex_cst_[eur/t]","opex_[eur/t]","capex_[eur/t]","direct_emission_[tco2/t]","total_emission_[tco2/t]","direct_emission_reduction_[%]","total_emission_reduction_[%]","captured_co2_[tco2/t]","product_name","configuration_name","sector_name"
"541","72","8","6","2050","0.162030633","0.583309957","0","0","0","0","0","0","0.111554005","0","0","0","0.095255721","0","0","0","0","0","0","0","0.000929437","0","0","0","0.001946549","0","1002.377703","15.15076823","0.219065","950.0075","965.3773332","37.00037","0.0006259","0.001308567","96.1","97.4","0.00469425","chemical-PE","EU-mix-2050","Chemical"
"542","73","0","6","2018","0.36","1.296","0","0","0","0","0","0","0","0","0","0","8.16321","0","0","0","0","0","0","0","0","0","0","0","0.16673","0","1219.250854","100.3285036","11.3832","995.53915","1107.250854","112","0.459","0.600555118","0","0","0","chemical-PEA","(NG)PEA","Chemical"
"543","73","1","6","2030","0.36","1.296","0","0","0","0","0","0","0","0","0","0","8.16321","0","0","0","0","0","0","0","0","0","0","0","0.16673","0","1258.638174","82.24902413","68.85","995.53915","1146.638174","112","0.459","0.560703086","0","6.6","0","chemical-PEA","(NG)PEA","Chemical"
"544","73","2","6","2030","0.36","1.296","0","0","0","0","0","0","0","0","0","0","8.16321","0","0","0","0","0","0","0","0","0","0","0","0.16673","0","1315.327178","138.9380278","68.85","995.53915","1203.327178","112","0.459","0.560703086","0","6.6","0","chemical-PEA","(NG)PEA","Chemical"
"545","73","3","6","2030","0.36","1.296","0","0","0","0","0","0","0","0","0","0","8.16321","0","0","0","0","0","0","0","0","0","0","0","0.16673","0","1258.638174","82.24902413","68.85","995.53915","1146.638174","112","0.459","0.560703086","0","6.6","0","chemical-PEA","(NG)PEA","Chemical"
"546","73","4","6","2030","0.36","1.296","0","0","0","0","0","0","0","0","0","0","8.16321","0","0","0","0","0","0","0","0","0","0","0","0.16673","0","1315.327178","138.9380278","68.85","995.53915","1203.327178","112","0.459","0.560703086","0","6.6","0","chemical-PEA","(NG)PEA","Chemical"
"547","73","5","6","2050","0.36","1.296","0","0","0","0","0","0","0","0","0","0","8.16321","0","0","0","0","0","0","0","0","0","0","0","0.16673","0","1373.113776","104.9246256","160.65","995.53915","1261.113776","112","0.459","0.517503052","0","13.8","0","chemical-PEA","(NG)PEA","Chemical"
"548","73","6","6","2050","0.36","1.296","0","0","0","0","0","0","0","0","0","0","8.16321","0","0","0","0","0","0","0","0","0","0","0","0.16673","0","1407.127178","138.9380278","160.65","995.53915","1295.127178","112","0.459","0.517503052","0","13.8","0","chemical-PEA","(NG)PEA","Chemical"
"549","73","7","6","2050","0.36","1.296","0","0","0","0","0","0","0","0","0","0","8.16321","0","0","0","0","0","0","0","0","0","0","0","0.16673","0","1373.113776","104.9246256","160.65","995.53915","1261.113776","112","0.459","0.517503052","0","13.8","0","chemical-PEA","(NG)PEA","Chemical"
"550","73","8","6","2050","0.36","1.296","0","0","0","0","0","0","0","0","0","0","8.16321","0","0","0","0","0","0","0","0","0","0","0","0.16673","0","1407.127178","138.9380278","160.65","995.53915","1295.127178","112","0.459","0.517503052","0","13.8","0","chemical-PEA","(NG)PEA","Chemical"
"551","74","1","6","2030","0.43528","1.56701","0","0","0","0","0","0","0","0","0","0","8.75984","0","0","0","0","0","0","0","0","0","0","0","0.17892","0","1214.626365","91.73721506","7.35","995.53915","1094.626365","120","0.049","0.164012612","89.3","72.7","0.443","chemical-PEA","(NG)PEA-MEA","Chemical"
"552","74","2","6","2030","0.43528","1.56701","0","0","0","0","0","0","0","0","0","0","8.75984","0","0","0","0","0","0","0","0","0","0","0","0.17892","0","1275.458636","152.5694859","7.35","995.53915","1155.458636","120","0.049","0.164012612","89.3","72.7","0.443","chemical-PEA","(NG)PEA-MEA","Chemical"
"553","74","3","6","2030","0.43528","1.56701","0","0","0","0","0","0","0","0","0","0","8.75984","0","0","0","0","0","0","0","0","0","0","0","0.17892","0","1214.626365","91.73721506","7.35","995.53915","1094.626365","120","0.049","0.164012612","89.3","72.7","0.443","chemical-PEA","(NG)PEA-MEA","Chemical"
"554","74","4","6","2030","0.43528","1.56701","0","0","0","0","0","0","0","0","0","0","8.75984","0","0","0","0","0","0","0","0","0","0","0","0.17892","0","1275.458636","152.5694859","7.35","995.53915","1155.458636","120","0.049","0.164012612","89.3","72.7","0.443","chemical-PEA","(NG)PEA-MEA","Chemical"
"555","74","5","6","2050","0.43528","1.56701","0","0","0","0","0","0","0","0","0","0","8.75984","0","0","0","0","0","0","0","0","0","0","0","0.17892","0","1248.759273","116.0701234","17.15","995.53915","1128.759273","120","0.049","0.111778904","89.3","81.4","0.443","chemical-PEA","(NG)PEA-MEA","Chemical"
"556","74","6","6","2050","0.43528","1.56701","0","0","0","0","0","0","0","0","0","0","8.75984","0","0","0","0","0","0","0","0","0","0","0","0.17892","0","1285.258636","152.5694859","17.15","995.53915","1165.258636","120","0.049","0.111778904","89.3","81.4","0.443","chemical-PEA","(NG)PEA-MEA","Chemical"
"557","74","7","6","2050","0.43528","1.56701","0","0","0","0","0","0","0","0","0","0","8.75984","0","0","0","0","0","0","0","0","0","0","0","0.17892","0","1248.759273","116.0701234","17.15","995.53915","1128.759273","120","0.049","0.111778904","89.3","81.4","0.443","chemical-PEA","(NG)PEA-MEA","Chemical"
"558","74","8","6","2050","0.43528","1.56701","0","0","0","0","0","0","0","0","0","0","8.75984","0","0","0","0","0","0","0","0","0","0","0","0.17892","0","1285.258636","152.5694859","17.15","995.53915","1165.258636","120","0.049","0.111778904","89.3","81.4","0.443","chemical-PEA","(NG)PEA-MEA","Chemical"
"559","75","1","6","2030","0.36","1.296","0","0","0","0","0","0","8.63968","0","0","0","0","0","0","0","0","0","0","0","0.07207","0","0","0","0","0","1352.30917","241.7700204","0","995.53915","1237.30917","115","0","0.043200035","100","92.8","0","chemical-PEA","(H2)PEA","Chemical"
"560","75","2","6","2030","0.36","1.296","0","0","0","0","0","0","8.63968","0","0","0","0","0","0","0","0","0","0","0","0.07207","0","0","0","0","0","1352.30917","241.7700204","0","995.53915","1237.30917","115","0","0.043200035","100","92.8","0","chemical-PEA","(H2)PEA","Chemical"
"561","75","3","6","2030","0.36","1.296","0","0","0","0","0","0","8.63968","0","0","0","0","0","0","0","0","0","0","0","0.07207","0","0","0","0","0","1496.44917","385.9100204","0","995.53915","1381.44917","115","0","0.043200035","100","92.8","0","chemical-PEA","(H2)PEA","Chemical"
"562","75","4","6","2030","0.36","1.296","0","0","0","0","0","0","8.63968","0","0","0","0","0","0","0","0","0","0","0","0.07207","0","0","0","0","0","1496.44917","385.9100204","0","995.53915","1381.44917","115","0","0.043200035","100","92.8","0","chemical-PEA","(H2)PEA","Chemical"
"563","75","5","6","2050","0.36","1.296","0","0","0","0","0","0","8.63968","0","0","0","0","0","0","0","0","0","0","0","0.07207","0","0","0","0","0","1244.20417","133.6650204","0","995.53915","1129.20417","115","0","0","100","100","0","chemical-PEA","(H2)PEA","Chemical"
"564","75","6","6","2050","0.36","1.296","0","0","0","0","0","0","8.63968","0","0","0","0","0","0","0","0","0","0","0","0.07207","0","0","0","0","0","1244.20417","133.6650204","0","995.53915","1129.20417","115","0","0","100","100","0","chemical-PEA","(H2)PEA","Chemical"
"565","75","7","6","2050","0.36","1.296","0","0","0","0","0","0","8.63968","0","0","0","0","0","0","0","0","0","0","0","0.07207","0","0","0","0","0","1316.27417","205.7350204","0","995.53915","1201.27417","115","0","0","100","100","0","chemical-PEA","(H2)PEA","Chemical"
"566","75","8","6","2050","0.36","1.296","0","0","0","0","0","0","8.63968","0","0","0","0","0","0","0","0","0","0","0","0.07207","0","0","0","0","0","1316.27417","205.7350204","0","995.53915","1201.27417","115","0","0","100","100","0","chemical-PEA","(H2)PEA","Chemical"
"567","76","1","6","2030","3.96347","14.26849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1413.945706","281.4065557","0","995.53915","1276.945706","137","0","0.475616714","100","20.8","0","chemical-PEA","(H2)PEA-AEL","Chemical"
"568","76","2","6","2030","3.96347","14.26849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1413.945706","281.4065557","0","995.53915","1276.945706","137","0","0.475616714","100","20.8","0","chemical-PEA","(H2)PEA-AEL","Chemical"
"569","76","3","6","2030","3.96347","14.26849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1413.945706","281.4065557","0","995.53915","1276.945706","137","0","0.475616714","100","20.8","0","chemical-PEA","(H2)PEA-AEL","Chemical"
"570","76","4","6","2030","3.96347","14.26849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1413.945706","281.4065557","0","995.53915","1276.945706","137","0","0.475616714","100","20.8","0","chemical-PEA","(H2)PEA-AEL","Chemical"
"571","76","5","6","2050","3.96347","14.26849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1413.945706","281.4065557","0","995.53915","1276.945706","137","0","0","100","100","0","chemical-PEA","(H2)PEA-AEL","Chemical"
"572","76","6","6","2050","3.96347","14.26849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1413.945706","281.4065557","0","995.53915","1276.945706","137","0","0","100","100","0","chemical-PEA","(H2)PEA-AEL","Chemical"
"573","76","7","6","2050","3.96347","14.26849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1413.945706","281.4065557","0","995.53915","1276.945706","137","0","0","100","100","0","chemical-PEA","(H2)PEA-AEL","Chemical"
"574","76","8","6","2050","3.96347","14.26849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1413.945706","281.4065557","0","995.53915","1276.945706","137","0","0","100","100","0","chemical-PEA","(H2)PEA-AEL","Chemical"
"575","77","1","6","2030","2.37195","8.53901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1274.947538","168.4083875","0","995.53915","1163.947538","111","0","0.284633894","100","52.6","0","chemical-PEA","(EL)PEA","Chemical"
"576","77","2","6","2030","2.37195","8.53901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1274.947538","168.4083875","0","995.53915","1163.947538","111","0","0.284633894","100","52.6","0","chemical-PEA","(EL)PEA","Chemical"
"577","77","3","6","2030","2.37195","8.53901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1274.947538","168.4083875","0","995.53915","1163.947538","111","0","0.284633894","100","52.6","0","chemical-PEA","(EL)PEA","Chemical"
"578","77","4","6","2030","2.37195","8.53901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1274.947538","168.4083875","0","995.53915","1163.947538","111","0","0.284633894","100","52.6","0","chemical-PEA","(EL)PEA","Chemical"
"579","77","5","6","2050","2.37195","8.53901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1274.947538","168.4083875","0","995.53915","1163.947538","111","0","0","100","100","0","chemical-PEA","(EL)PEA","Chemical"
"580","77","6","6","2050","2.37195","8.53901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1274.947538","168.4083875","0","995.53915","1163.947538","111","0","0","100","100","0","chemical-PEA","(EL)PEA","Chemical"
"581","77","7","6","2050","2.37195","8.53901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1274.947538","168.4083875","0","995.53915","1163.947538","111","0","0","100","100","0","chemical-PEA","(EL)PEA","Chemical"
"582","77","8","6","2050","2.37195","8.53901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1274.947538","168.4083875","0","995.53915","1163.947538","111","0","0","100","100","0","chemical-PEA","(EL)PEA","Chemical"
"583","78","0","6","2018","0.36","1.296","0","0","0","0","0","0","0","0","0","0","8.16321","0","0","0","0","0","0","0","0","0","0","0","0.16673","0","1219.250854","100.3285036","11.3832","995.53915","1107.250854","112","0.459","0.600555118","0","0","0","chemical-PEA","EU-mix-2018","Chemical"
"584","79","1","6","2030","0.563602719","2.028969042","0","0","0","0","0","0","0.83804896","0","0","0","6.64641348","0","0","0","0","0","0","0","0.00699079","0","0","0","0.135750553","0","1264.355118","107.1438664","48.5914965","995.5291946","1151.264558","113.09056","0.32394331","0.439208334","29.4","26.9","0.04970903","chemical-PEA","EU-mix-2030","Chemical"
"585","79","2","6","2030","0.563602719","2.028969042","0","0","0","0","0","0","0.83804896","0","0","0","6.64641348","0","0","0","0","0","0","0","0.00699079","0","0","0","0.135750553","0","1310.510804","153.2995525","48.5914965","995.5291946","1197.420244","113.09056","0.32394331","0.439208334","29.4","26.9","0.04970903","chemical-PEA","EU-mix-2030","Chemical"
"586","79","3","6","2030","0.563602719","2.028969042","0","0","0","0","0","0","0.83804896","0","0","0","6.64641348","0","0","0","0","0","0","0","0.00699079","0","0","0","0.135750553","0","1278.336698","121.1254464","48.5914965","995.5291946","1165.246138","113.09056","0.32394331","0.439208334","29.4","26.9","0.04970903","chemical-PEA","EU-mix-2030","Chemical"
"587","79","4","6","2030","0.563602719","2.028969042","0","0","0","0","0","0","0.83804896","0","0","0","6.64641348","0","0","0","0","0","0","0","0.00699079","0","0","0","0.135750553","0","1324.492384","167.2811325","48.5914965","995.5291946","1211.401824","113.09056","0.32394331","0.439208334","29.4","26.9","0.04970903","chemical-PEA","EU-mix-2030","Chemical"
"588","81","5","6","2050","1.024926771","3.689733942","0","0","0","0","0","0","2.73687783","0","0","0","3.209868171","0","0","0","0","0","0","0","0.022830335","0","0","0","0.065561656","0","1255.599739","138.2223895","6.2842745","995.5291946","1140.035859","115.56388","0.01795507","0.040959144","96.1","93.2","0.16232849","chemical-PEA","EU-mix-2050","Chemical"
"589","81","6","6","2050","1.024926771","3.689733942","0","0","0","0","0","0","2.73687783","0","0","0","3.209868171","0","0","0","0","0","0","0","0.022830335","0","0","0","0.065561656","0","1268.9742","151.5968509","6.2842745","995.5291946","1153.41032","115.56388","0.01795507","0.040959144","96.1","93.2","0.16232849","chemical-PEA","EU-mix-2050","Chemical"
"590","81","7","6","2050","1.024926771","3.689733942","0","0","0","0","0","0","2.73687783","0","0","0","3.209868171","0","0","0","0","0","0","0","0.022830335","0","0","0","0.065561656","0","1278.430073","161.0527241","6.2842745","995.5291946","1162.866193","115.56388","0.01795507","0.040959144","96.1","93.2","0.16232849","chemical-PEA","EU-mix-2050","Chemical"
"591","81","8","6","2050","1.024926771","3.689733942","0","0","0","0","0","0","2.73687783","0","0","0","3.209868171","0","0","0","0","0","0","0","0.022830335","0","0","0","0.065561656","0","1291.804535","174.4271855","6.2842745","995.5291946","1176.240655","115.56388","0.01795507","0.040959144","96.1","93.2","0.16232849","chemical-PEA","EU-mix-2050","Chemical"
"592","82","0","6","2018","0.29492","1.06171","0","0","0","0","0","0","0","0","0","60.52478","0","0","0","0","0","0","0","0","0","0","0","1.34823","0","0","642.060729","563.079129","23.9816","0","587.060729","55","0.967","1.348312693","0","0","0","chemical-olefins","(LN)O","Chemical"
"593","82","1","6","2030","0.29492","1.06171","0","0","0","0","0","0","0","0","0","60.52478","0","0","0","0","0","0","0","0","0","0","0","1.34823","0","0","747.2034663","547.1534663","145.05","0","692.2034663","55","0.967","1.315665084","0","2.4","0","chemical-olefins","(LN)O","Chemical"
"594","82","2","6","2030","0.29492","1.06171","0","0","0","0","0","0","0","0","0","60.52478","0","0","0","0","0","0","0","0","0","0","0","1.34823","0","0","747.2034663","547.1534663","145.05","0","692.2034663","55","0.967","1.315665084","0","2.4","0","chemical-olefins","(LN)O","Chemical"
"595","82","3","6","2030","0.29492","1.06171","0","0","0","0","0","0","0","0","0","60.52478","0","0","0","0","0","0","0","0","0","0","0","1.34823","0","0","747.2034663","547.1534663","145.05","0","692.2034663","55","0.967","1.315665084","0","2.4","0","chemical-olefins","(LN)O","Chemical"
"596","82","4","6","2030","0.29492","1.06171","0","0","0","0","0","0","0","0","0","60.52478","0","0","0","0","0","0","0","0","0","0","0","1.34823","0","0","747.2034663","547.1534663","145.05","0","692.2034663","55","0.967","1.315665084","0","2.4","0","chemical-olefins","(LN)O","Chemical"
"597","82","5","6","2050","0.29492","1.06171","0","0","0","0","0","0","0","0","0","60.52478","0","0","0","0","0","0","0","0","0","0","0","1.34823","0","0","940.6034663","547.1534663","338.45","0","885.6034663","55","0.967","1.280274723","0","5","0","chemical-olefins","(LN)O","Chemical"
"598","82","6","6","2050","0.29492","1.06171","0","0","0","0","0","0","0","0","0","60.52478","0","0","0","0","0","0","0","0","0","0","0","1.34823","0","0","940.6034663","547.1534663","338.45","0","885.6034663","55","0.967","1.280274723","0","5","0","chemical-olefins","(LN)O","Chemical"
"599","82","7","6","2050","0.29492","1.06171","0","0","0","0","0","0","0","0","0","60.52478","0","0","0","0","0","0","0","0","0","0","0","1.34823","0","0","940.6034663","547.1534663","338.45","0","885.6034663","55","0.967","1.280274723","0","5","0","chemical-olefins","(LN)O","Chemical"
"600","82","8","6","2050","0.29492","1.06171","0","0","0","0","0","0","0","0","0","60.52478","0","0","0","0","0","0","0","0","0","0","0","1.34823","0","0","940.6034663","547.1534663","338.45","0","885.6034663","55","0.967","1.280274723","0","5","0","chemical-olefins","(LN)O","Chemical"
